t_ms,status,unreadable,sentinel,w6tick,wbusy,wdisp,wexit,wtid,savepri,savetid,crinest,svmnest,d5fn,d5arg,g688,g674,tshook,tsflag,sl0,sl1,sl2,sl3,sl4,sl5,sl6,sl7,h40,h44,h48,h4c,h92,d6n,d6in,d5n,boost,g36,done,cur,gamemode
28800.8,Running,0,1879051304,35348,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35348,0,4865,1,0,0,28388544,0
28900.7,Running,0,1879051304,35360,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35360,0,4871,1,0,0,28388544,0
29000.3,Running,0,1879051304,35372,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35372,0,4877,1,0,0,28388544,0
29100.5,Running,0,1879051304,35382,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35382,0,4883,1,0,0,28388544,0
29200.5,Running,0,1879051304,35388,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35388,0,4889,1,0,0,28388544,0
29300.9,Running,0,1879051304,35394,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35394,0,4895,1,0,0,28388544,0
29400.7,Running,0,1879051304,35400,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35400,0,4901,1,0,0,28388544,0
29500.4,Running,0,1879051304,35406,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35406,0,4907,1,0,0,28388544,0
29600.6,Running,0,1879051304,35412,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35412,0,4913,1,0,0,28388544,0
29700.6,Running,0,1879051304,35418,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35418,0,4919,1,0,0,28388544,0
29800.7,Running,0,1879051304,35424,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35424,0,4925,1,0,0,28388544,0
29900.8,Running,0,1879051304,35430,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,6,6,0,35430,0,4931,1,0,0,28388544,0
30000.5,Running,0,1879051304,35436,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,6,6,0,35436,0,4937,1,0,0,28388544,0
30100.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30200.9,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30300.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30400.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30500.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30600.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30700.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30800.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
30900.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31000.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31100.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31200.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31300.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31400.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31500.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31600.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31700.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31800.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
31900.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32000.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32100.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32200.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32300.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32400.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32500.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32600.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32700.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32800.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
32900.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33000.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33100.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33200.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33300.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33400.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33500.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33600.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33700.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33800.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
33900.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34000.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34100.9,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34200.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34300.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34400.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34500.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34600.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34700.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34800.9,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
34900.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35000.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35100.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35200.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35300.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35400.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35500.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35600.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35700.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35800.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
35900.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36000.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36100.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36200.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36300.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36400.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36500.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36600.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36700.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36800.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
36900.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37000.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37100.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37200.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37300.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37400.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37500.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37600.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37700.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37800.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
37900.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38000.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38100.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38200.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38300.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38400.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38500.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38600.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38700.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38800.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
38900.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39000.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39100.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39200.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39300.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39400.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39500.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39600.5,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39700.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39800.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
39900.3,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
40000.7,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
40100.6,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
40200.4,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
40300.8,Running,0,1879051304,35444,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,35444,0,0,1,0,0,28388544,0
