t_ms,status,unreadable,w6tick,wbusy,wdisp,wexit,wtid,savepri,savetid,crinest,svmnest,d5fn,d5arg,g688,g674,tshook,tsflag,sl0,sl1,sl2,sl3,sl4,sl5,sl6,sl7,h40,h44,h48,h4c,h92,d6n,d6in,d5n,boost,g36,done,cur,gamemode
47200.9,Running,0,1533,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1533,0,106,1,0,0,28388544,0
47300.7,Running,0,1548,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1548,0,112,1,0,0,28388544,0
47400.4,Running,0,1563,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1563,0,118,1,0,0,28388544,0
47500.4,Running,0,1578,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1578,0,124,1,0,0,28388544,0
47600.4,Running,0,1592,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1592,0,130,1,0,0,28388544,0
47700.4,Running,0,1601,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1601,0,136,1,0,0,28388544,0
47800.7,Running,0,1610,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1610,0,142,1,0,0,28388544,0
47900.7,Running,0,1620,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1620,0,148,1,0,0,28388544,0
48000.8,Running,0,1629,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1629,0,154,1,0,0,28388544,0
48100.9,Running,0,1638,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1638,0,160,1,0,0,28388544,0
48200.6,Running,0,1647,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1647,0,166,1,0,0,28388544,0
48300.7,Running,0,1657,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1657,0,172,1,0,0,28388544,0
48400.4,Running,0,1666,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1666,0,178,1,0,0,28388544,0
48500.7,Running,0,1681,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1681,0,184,1,0,0,28388544,0
48600.7,Running,0,1696,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1696,0,190,1,0,0,28388544,0
48700.8,Running,0,1708,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1708,0,196,1,0,0,28388544,0
48800.7,Running,0,1718,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1718,0,202,1,0,0,28388544,0
48900.4,Running,0,1733,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1733,0,208,1,0,0,28388544,0
49000.4,Running,0,1748,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1748,0,214,1,0,0,28388544,0
49100.6,Running,0,1761,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1761,0,220,1,0,0,28388544,0
49200.4,Running,0,1770,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1770,0,226,1,0,0,28388544,0
49300.4,Running,0,1779,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1779,0,232,1,0,0,28388544,0
49400.5,Running,0,1788,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1788,0,238,1,0,0,28388544,0
49500.4,Running,0,1797,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1797,0,244,1,0,0,28388544,0
49600.8,Running,0,1807,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1807,0,250,1,0,0,28388544,0
49700.5,Running,0,1816,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1816,0,256,1,0,0,28388544,0
49800.9,Running,0,1825,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1825,0,262,1,0,0,28388544,0
49900.8,Running,0,1834,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1834,0,268,1,0,0,28388544,0
50000.4,Running,0,1848,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1848,0,274,1,0,0,28388544,0
50100.8,Running,0,1863,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1863,0,280,1,0,0,28388544,0
50200.9,Running,0,1878,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1878,0,286,1,0,0,28388544,0
50300.5,Running,0,1893,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1893,0,292,1,0,0,28388544,0
50400.8,Running,0,1909,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1909,0,298,1,0,0,28388544,0
50500.8,Running,0,1924,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1924,0,304,1,0,0,28388544,0
50600.7,Running,0,1939,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1939,0,310,1,0,0,28388544,0
50700.9,Running,0,1954,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1954,0,316,1,0,0,28388544,0
50800.5,Running,0,1969,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1969,0,322,1,0,0,28388544,0
50900.4,Running,0,1985,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1985,0,328,1,0,0,28388544,0
51001.1,Running,0,2000,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2000,0,334,1,0,0,28388544,0
51100.9,Running,0,2015,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2015,0,340,1,0,0,28388544,0
51200.9,Running,0,2028,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2028,0,346,1,0,0,28388544,0
51300.3,Running,0,2037,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2037,0,352,1,0,0,28388544,0
51400.8,Running,0,2047,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2047,0,358,1,0,0,28388544,0
51500.5,Running,0,2056,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2056,0,364,1,0,0,28388544,0
51600.8,Running,0,2065,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2065,0,370,1,0,0,28388544,0
51700.8,Running,0,2074,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2073,1,376,1,0,0,28388544,0
51800.3,Running,0,2090,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2090,0,382,1,0,0,28388544,0
51900.3,Running,0,2105,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2105,0,388,1,0,0,28388544,0
52000.5,Running,0,2120,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2119,1,394,1,0,0,28388544,0
52100.6,Running,0,2136,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2136,0,400,1,0,0,28388544,0
52200.5,Running,0,2152,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2152,0,406,1,0,0,28388544,0
52300.6,Running,0,2167,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2167,0,412,1,0,0,28388544,0
52400.4,Running,0,2182,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2182,0,418,1,0,0,28388544,0
52500.5,Running,0,2196,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2196,0,424,1,0,0,28388544,0
52600.3,Running,0,2211,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2211,0,430,1,0,0,28388544,0
52700.9,Running,0,2226,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2226,0,436,1,0,0,28388544,0
52800.6,Running,0,2241,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2241,0,442,1,0,0,28388544,0
52900.9,Running,0,2256,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2256,0,448,1,0,0,28388544,0
53000.3,Running,0,2270,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2269,1,454,1,0,0,28388544,0
53100.5,Running,0,2285,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2284,1,460,1,0,0,28388544,0
53200.5,Running,0,2301,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2300,1,466,1,0,0,28388544,0
53300.8,Running,0,2312,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2311,1,472,1,0,0,28388544,0
53400.5,Running,0,2320,0,0,0,14,16,12,1,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2320,0,477,1,0,0,28388544,0
53500.9,Running,0,2329,0,0,0,14,24,1,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2329,0,484,1,0,0,28388544,0
53600.8,Running,0,2338,0,0,0,14,18,13,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2338,0,489,1,0,0,28388544,0
53700.8,Running,0,2348,0,0,0,14,16,12,2,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2348,0,495,1,0,0,28388544,0
53800.7,Running,0,2357,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2357,0,501,1,0,0,28388544,0
53901.0,Running,0,2368,0,0,0,14,16,12,1,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2368,0,507,1,0,0,28388544,0
54000.6,Running,0,2383,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2383,0,513,1,0,0,28388544,0
54100.7,Running,0,2398,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2398,0,519,1,0,0,28388544,0
54200.7,Running,0,2413,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2413,0,525,1,0,0,28388544,0
54300.3,Running,0,2427,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2426,1,531,1,0,0,28388544,0
54400.5,Running,0,2441,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2441,0,537,1,0,0,28388544,0
54500.3,Running,0,2454,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2454,0,543,1,0,0,28388544,0
54600.4,Running,0,2470,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2470,0,549,1,0,0,28388544,0
54700.8,Running,0,2483,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2483,0,555,1,0,0,28388544,0
54800.4,Running,0,2497,0,1,0,14,25,14,1,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2496,1,561,1,0,0,28388544,0
54900.4,Running,0,2512,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2512,0,567,1,0,0,28388544,0
55000.7,Running,0,2526,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2526,0,573,1,0,0,28388544,0
55100.8,Running,0,2541,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2541,0,579,1,0,0,28388544,0
55200.7,Running,0,2556,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2556,0,585,1,0,0,28388544,0
55300.5,Running,0,2569,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2569,0,591,1,0,0,28388544,0
55400.4,Running,0,2585,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2585,0,597,1,0,0,28388544,0
55500.4,Running,0,2598,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2598,0,603,1,0,0,28388544,0
55600.4,Running,0,2613,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2613,0,609,1,0,0,28388544,0
55700.5,Running,0,2627,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2627,0,615,1,0,0,28388544,0
55800.9,Running,0,2641,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2640,1,621,1,0,0,28388544,0
55900.6,Running,0,2655,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2655,0,627,1,0,0,28388544,0
56000.8,Running,0,2668,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2668,0,633,1,0,0,28388544,0
56100.4,Running,0,2683,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2683,0,639,1,0,0,28388544,0
56200.5,Running,0,2698,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2698,0,645,1,0,0,28388544,0
56300.5,Running,0,2713,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2713,0,651,1,0,0,28388544,0
56400.7,Running,0,2728,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2728,0,657,1,0,0,28388544,0
56500.6,Running,0,2743,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2743,0,663,1,0,0,28388544,0
56600.4,Running,0,2758,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2758,0,669,1,0,0,28388544,0
56700.5,Running,0,2772,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2772,0,675,1,0,0,28388544,0
56800.8,Running,0,2786,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2785,1,681,1,0,0,28388544,0
56900.6,Running,0,2800,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2800,0,687,1,0,0,28388544,0
57000.4,Running,0,2815,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2815,0,693,1,0,0,28388544,0
57100.6,Running,0,2830,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2830,0,699,1,0,0,28388544,0
57200.3,Running,0,2843,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2843,0,705,1,0,0,28388544,0
57300.9,Running,0,2857,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2856,1,711,1,0,0,28388544,0
57400.6,Running,0,2871,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2871,0,717,1,0,0,28388544,0
57500.5,Running,0,2886,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2886,0,723,1,0,0,28388544,0
57600.9,Running,0,2902,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2902,0,729,1,0,0,28388544,0
57700.6,Running,0,2917,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2917,0,735,1,0,0,28388544,0
57800.7,Running,0,2931,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,2930,1,741,1,0,0,28388544,0
57900.6,Running,0,2945,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2945,0,747,1,0,0,28388544,0
58000.8,Running,0,2960,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2960,0,753,1,0,0,28388544,0
58100.6,Running,0,2975,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2975,0,759,1,0,0,28388544,0
58200.9,Running,0,2988,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,2988,0,765,1,0,0,28388544,0
58300.7,Running,0,3002,0,1,0,14,25,14,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,3001,1,771,1,0,0,28388544,0
58400.6,Running,0,3016,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3016,0,777,1,0,0,28388544,0
58500.5,Running,0,3031,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3031,0,783,1,0,0,28388544,0
58600.4,Running,0,3046,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3046,0,789,1,0,0,28388544,0
58700.4,Running,0,3059,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3059,0,795,1,0,0,28388544,0
58800.9,Running,0,3068,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3068,0,801,1,0,0,28388544,0
58900.4,Running,0,3083,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3083,0,807,1,0,0,28388544,0
59000.8,Running,0,3094,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3094,0,813,1,0,0,28388544,0
59100.4,Running,0,3109,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3109,0,819,1,0,0,28388544,0
59200.5,Running,0,3124,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3124,0,825,1,0,0,28388544,0
59300.7,Running,0,3140,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3140,0,831,1,0,0,28388544,0
59400.5,Running,0,3155,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3155,0,837,1,0,0,28388544,0
59500.6,Running,0,3170,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3170,0,843,1,0,0,28388544,0
59600.7,Running,0,3185,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3185,0,849,1,0,0,28388544,0
59700.7,Running,0,3200,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3200,0,855,1,0,0,28388544,0
59800.4,Running,0,3209,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3209,0,861,1,0,0,28388544,0
59900.9,Running,0,3219,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3219,0,867,1,0,0,28388544,0
60000.6,Running,0,3230,0,0,0,14,25,14,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,3230,0,873,1,0,0,28388544,0
