name,start,end,size
sub_199D60,0x00199d60,0x00199dac,0x4c
singleton_get_camera,0x00199db0,0x00199ee8,0x138
get_field_val_z_36,0x00199ef0,0x00199ef8,0x8
gp_field_get,0x00199f00,0x00199f08,0x8
noop_wrapper_z_93,0x00199f10,0x00199f24,0x14
get_field_val_z_37,0x00199f30,0x00199f38,0x8
obj_ctor_init_b,0x00199f40,0x00199fb0,0x70
sub_199FB0,0x00199fb0,0x0019a024,0x74
sub_19A030,0x0019a030,0x0019a178,0x148
noop_wrapper_z_94,0x0019a180,0x0019a1b4,0x34
sub_19A1C0,0x0019a1c0,0x0019a20c,0x4c
noop_seq_var_10,0x0019a210,0x0019a270,0x60
obj_ctor_init_c,0x0019a270,0x0019a298,0x28
sub_19A2A0,0x0019a2a0,0x0019a300,0x60
sub_19A300,0x0019a300,0x0019a534,0x234
vtable_dispatch_o,0x0019a540,0x0019a550,0x10
noop_z_15,0x0019a550,0x0019a558,0x8
noop_z_16,0x0019a560,0x0019a568,0x8
gp_field_get_b,0x0019a570,0x0019a578,0x8
noop_wrapper_z_95,0x0019a580,0x0019a58c,0xc
noop_wrapper_z_96,0x0019a590,0x0019a5a0,0x10
get_field_val_z_38,0x0019a5a0,0x0019a5a8,0x8
get_field_val_z_39,0x0019a5b0,0x0019a5b8,0x8
get_field_val_z_40,0x0019a5c0,0x0019a5c8,0x8
return_zero_z_30,0x0019a5d0,0x0019a5d8,0x8
sub_19A5E0,0x0019a5e0,0x0019a5fc,0x1c
pass_identity_2,0x0019a600,0x0019a608,0x8
return_const_1_h,0x0019a610,0x0019a618,0x8
vtable_dispatch_p,0x0019a620,0x0019a648,0x28
obj_ctor_init_d,0x0019a650,0x0019a6e0,0x90
return_const__2147352576,0x0019a6e0,0x0019a6e8,0x8
return_zero_z_31,0x0019a6f0,0x0019a6f8,0x8
noop_z_17,0x0019a700,0x0019a708,0x8
noop_z_18,0x0019a710,0x0019a718,0x8
noop_z_19,0x0019a720,0x0019a728,0x8
return_const_1_i,0x0019a730,0x0019a738,0x8
sub_19A740,0x0019a740,0x0019a784,0x44
noop_c,0x0019a790,0x0019a7b8,0x28
sub_19A7C0,0x0019a7c0,0x0019a8a0,0xe0
obj_ctor_init_e,0x0019a8a0,0x0019a8cc,0x2c
obj_ctor_init_f,0x0019a8d0,0x0019a950,0x80
obj_ctor_init_g,0x0019a950,0x0019a9c0,0x70
sub_19A9C0,0x0019a9c0,0x0019aa20,0x60
gp_field_get_c,0x0019aa20,0x0019aa28,0x8
return_const_2_b,0x0019aa30,0x0019aa38,0x8
vtable_dispatch_q,0x0019aa40,0x0019aa68,0x28
obj_ctor_init_h,0x0019aa70,0x0019aaf0,0x80
sub_19AAF0,0x0019aaf0,0x0019abbc,0xcc
obj_interp_blend_pos_clone_01,0x0019abc0,0x0019adc4,0x204
wrap_stack_depth_track,0x0019add0,0x0019adfc,0x2c
obj_ctor_init_i,0x0019ae00,0x0019ae34,0x34
obj_set_field_pair___,0x0019ae40,0x0019ae54,0x14
noop_wrapper_z_97,0x0019ae60,0x0019ae68,0x8
noop_wrapper_z_98,0x0019ae70,0x0019ae78,0x8
noop_wrapper_z_99,0x0019ae80,0x0019ae90,0x10
CAppFightResultCsAcSingle_Tick_clone_01,0x0019ae90,0x0019aec8,0x38
sub_19AED0,0x0019aed0,0x0019af38,0x68
noop_wrapper_z_100,0x0019af40,0x0019af58,0x18
sub_19AF60,0x0019af60,0x0019afc0,0x60
noop_seq_var_10_b,0x0019afc0,0x0019b004,0x44
sub_19B010,0x0019b010,0x0019b0a4,0x94
sub_19B0B0,0x0019b0b0,0x0019b108,0x58
obj_set_fields___,0x0019b110,0x0019b168,0x58
obj_set_field_pair_b_1,0x0019b170,0x0019b17c,0xc
obj_ctor_init_j,0x0019b180,0x0019b19c,0x1c
sub_19B1A0,0x0019b1a0,0x0019b1ec,0x4c
sub_19B1F0,0x0019b1f0,0x0019b710,0x520
mem_compare_n_0_clone_06,0x0019b710,0x0019b8a0,0x190
gp_field_get_d,0x0019b8a0,0x0019b8a8,0x8
noop_wrapper_z_101,0x0019b8b0,0x0019b8b8,0x8
return_const_3,0x0019b8c0,0x0019b8c8,0x8
vtable_dispatch_r,0x0019b8d0,0x0019b8f8,0x28
obj_ctor_init_k,0x0019b900,0x0019b9b0,0xb0
return_zero_z_32,0x0019b9b0,0x0019b9b8,0x8
vtable_dispatch_o_0_clone_01,0x0019b9c0,0x0019b9d0,0x10
noop_z_20,0x0019b9d0,0x0019b9d8,0x8
CMemory_Init_clone_01,0x0019b9e0,0x0019bb30,0x150
sub_19BB30,0x0019bb30,0x0019bb9c,0x6c
vtable_dispatch___5_clone_02,0x0019bba0,0x0019bbdc,0x3c
wrap_mem_fill_z_29,0x0019bbe0,0x0019bbfc,0x1c
sub_19BC00,0x0019bc00,0x0019bdd4,0x1d4
sub_19BDE0,0x0019bde0,0x0019be78,0x98
sub_19BE80,0x0019be80,0x0019bf38,0xb8
sub_19BF40,0x0019bf40,0x0019bfb8,0x78
state_byte_transition_l_1,0x0019bfc0,0x0019c124,0x164
return_zero_z_33,0x0019c130,0x0019c138,0x8
obj_sub_3041,0x0019c140,0x0019c200,0xc0
get_field_val_z_41,0x0019c200,0x0019c208,0x8
noop_wrapper_z_102,0x0019c210,0x0019c21c,0xc
sub_19C220,0x0019c220,0x0019c3b8,0x198
obj_set_fields_w_2,0x0019c3c0,0x0019c410,0x50
sub_19C410,0x0019c410,0x0019c45c,0x4c
move_input_advance_b_clone_01,0x0019c460,0x0019c5c4,0x164
return_zero_z_34,0x0019c5f0,0x0019c5f8,0x8
noop_z_21,0x0019c600,0x0019c608,0x8
return_zero_z_35,0x0019c610,0x0019c618,0x8
return_zero_z_36,0x0019c620,0x0019c628,0x8
return_const__1_e,0x0019c630,0x0019c638,0x8
return_zero_z_37,0x0019c640,0x0019c648,0x8
noop_z_22,0x0019c650,0x0019c658,0x8
noop_z_23,0x0019c660,0x0019c668,0x8
obj_ctor_init_l,0x0019c670,0x0019c6e0,0x70
sub_19C6E0,0x0019c6e0,0x0019c72c,0x4c
noop_z_24,0x0019c730,0x0019c738,0x8
return_zero_z_38,0x0019c740,0x0019c748,0x8
obj_ctor_init_m,0x0019c750,0x0019c7d0,0x80
wrap_sub_109470,0x0019c7d0,0x0019c7fc,0x2c
sub_19C800,0x0019c800,0x0019c9b4,0x1b4
str_copy_n_e_clone_02,0x0019c9c0,0x0019cb30,0x170
sub_19CB30,0x0019cb30,0x0019cbd8,0xa8
sub_19CBE0,0x0019cbe0,0x0019cc3c,0x5c
scene_graph_flush_clone_02,0x0019cc40,0x0019ce00,0x1c0
noop_wrapper_z_103,0x0019ce00,0x0019ce18,0x18
gp_field_get_e,0x0019ce20,0x0019ce28,0x8
obj_alloc_and_init_clone_02,0x0019ce30,0x0019ceb4,0x84
obj_dtor_maybe_free,0x0019cec0,0x0019cf30,0x70
obj_ctor_init_n_clone_01,0x0019cf30,0x0019d064,0x134
obj_ctor_init_n,0x0019d070,0x0019d110,0xa0
sub_19D110,0x0019d110,0x0019d17c,0x6c
fighter_track_slot_ctor_clone_02,0x0019d180,0x0019d2a0,0x120
vec4f_copy_from_ptr,0x0019d2a0,0x0019d2c8,0x28
vec4f_copy_from_ptr_clone_01,0x0019d2d0,0x0019d2f8,0x28
obj_sub_d300,0x0019d300,0x0019d378,0x78
str_copy_n_06,0x0019d380,0x0019d420,0xa0
sub_19D420,0x0019d420,0x0019d490,0x70
obj_build_world_matrix,0x0019d490,0x0019d61c,0x18c
quat_to_mat4,0x0019d620,0x0019d6fc,0xdc
return_const_1_j,0x0019d700,0x0019d708,0x8
return_const_1_k,0x0019d710,0x0019d718,0x8
return_const_1_l,0x0019d720,0x0019d728,0x8
sub_19D730,0x0019d730,0x0019d764,0x34
sub_19D770,0x0019d770,0x0019d7d8,0x68
sub_19D7E0,0x0019d7e0,0x0019d860,0x80
sub_19D860,0x0019d860,0x0019d910,0xb0
tree_walk_with_vec3,0x0019d910,0x0019d944,0x34
sub_19D950,0x0019d950,0x0019daf8,0x1a8
sub_19DB00,0x0019db00,0x0019dc04,0x104
return_zero,0x0019dc10,0x0019dc18,0x8
obj_set_fields_x_1,0x0019dc20,0x0019dcb4,0x94
sub_19DCC0,0x0019dcc0,0x0019dde0,0x120
obj_sub_ca60_clone_02,0x0019dde0,0x0019de7c,0x9c
sub_19DE80,0x0019de80,0x0019e018,0x198
singleton_lazy_init,0x0019e020,0x0019e178,0x158
sub_19E180,0x0019e180,0x0019e1cc,0x4c
mem_fill_z_29,0x0019e1d0,0x0019e25c,0x8c
gp_field_get_f,0x0019e260,0x0019e268,0x8
return_zero_z_39,0x0019e270,0x0019e278,0x8
return_const_4,0x0019e280,0x0019e288,0x8
noop_z_25,0x0019e290,0x0019e298,0x8
vtable_dispatch_s,0x0019e2a0,0x0019e2c8,0x28
obj_ctor_init_o,0x0019e2d0,0x0019e340,0x70
gp_field_get_g,0x0019e340,0x0019e348,0x8
noop_wrapper_z_104,0x0019e350,0x0019e36c,0x1c
return_const_5,0x0019e370,0x0019e378,0x8
vtable_dispatch_t,0x0019e380,0x0019e3a8,0x28
obj_ctor_init_p,0x0019e3b0,0x0019e430,0x80
gp_field_get_h,0x0019e430,0x0019e438,0x8
sub_19E440,0x0019e440,0x0019e5e4,0x1a4
get_field_val___,0x0019e5f0,0x0019e5f8,0x8
get_field_val_c,0x0019e600,0x0019e608,0x8
tree_node_get_next,0x0019e610,0x0019e618,0x8
tree_node_get_right,0x0019e620,0x0019e628,0x8
tree_node_get_name_ptr,0x0019e630,0x0019e638,0x8
get_field_val_c,0x0019e640,0x0019e648,0x8
sub_19E650,0x0019e650,0x0019e834,0x1e4
tree_add_child,0x0019e840,0x0019e884,0x44
sub_19E890,0x0019e890,0x0019e940,0xb0
tree_clone,0x0019e940,0x0019ece8,0x3a8
noop_wrapper_z_105,0x0019ecf0,0x0019ecf8,0x8
noop_wrapper_z_106,0x0019ed00,0x0019ed08,0x8
get_field_val___,0x0019ed10,0x0019ed18,0x8
obj_set_field_byte_s,0x0019ed20,0x0019ed28,0x8
obj_set_field_byte_t,0x0019ed30,0x0019ed38,0x8
get_field_val___,0x0019ed40,0x0019ed48,0x8
tree_insert_node,0x0019ed50,0x0019edc4,0x74
sub_19EDD0,0x0019edd0,0x0019ee14,0x44
vtable_sub_efc0_clone_02,0x0019ee20,0x0019ee74,0x54
tree_node_clear_name,0x0019ee80,0x0019ee88,0x8
obj_set_fields_y_1,0x0019ee90,0x0019ef00,0x70
sub_19EF00,0x0019ef00,0x0019f364,0x464
get_field_val,0x0019f370,0x0019f378,0x8
sub_19F380,0x0019f380,0x0019f5b4,0x234
return_zero_z_40,0x0019f5c0,0x0019f5c8,0x8
sub_19F5D0,0x0019f5d0,0x0019f738,0x168
wrap_stack_depth_track_b,0x0019f740,0x0019f76c,0x2c
sub_19F770,0x0019f770,0x0019ff1c,0x7ac
obj_ctor_init,0x0019ff20,0x0019ff58,0x38
get_field_val___,0x0019ff60,0x0019ff68,0x8
get_field_ptr_b,0x0019ff70,0x0019ff78,0x8
vec4f_set,0x0019ff80,0x0019ff98,0x18
get_field_ptr_c,0x0019ffa0,0x0019ffa8,0x8
obj_set_field_byte_u,0x0019ffb0,0x0019ffb8,0x8
obj_set_field_pair___,0x0019ffc0,0x0019ffcc,0xc
wrap_singleton_get_tree_root,0x0019ffd0,0x001a0000,0x30
sub_1A0000,0x001a0000,0x001a007c,0x7c
sub_1A0080,0x001a0080,0x001a0148,0xc8
sub_1A0150,0x001a0150,0x001a0250,0x100
sub_1A0250,0x001a0250,0x001a06a0,0x450
gp_field_get_i,0x001a06a0,0x001a06a8,0x8
noop_wrapper_z_107,0x001a06b0,0x001a06bc,0xc
return_const_10,0x001a06c0,0x001a06c8,0x8
vtable_dispatch_u,0x001a06d0,0x001a06f8,0x28
obj_ctor_init_q,0x001a0700,0x001a0780,0x80
gp_field_get_j,0x001a0780,0x001a0788,0x8
wrap_stack_depth_track_c,0x001a0790,0x001a07bc,0x2c
return_const_1_m,0x001a07c0,0x001a07c8,0x8
obj_ctor_init_r,0x001a07d0,0x001a0870,0xa0
obj_ctor_with_vec_init,0x001a0870,0x001a099c,0x12c
sub_1A09A0,0x001a09a0,0x001a09ec,0x4c
j_Matrix4_Copy,0x001a09f0,0x001a09f8,0x8
sub_1A0A00,0x001a0a00,0x001a0b10,0x110
sub_1A0B10,0x001a0b10,0x001a0b74,0x64
get_field_ptr,0x001a0b80,0x001a0b88,0x8
obj_set_fields___,0x001a0b90,0x001a0bac,0x1c
wrap_mat4_multiply,0x001a0bb0,0x001a0bbc,0xc
mem_fill_j,0x001a0bc0,0x001a0c60,0xa0
pass_identity_b_1,0x001a0c60,0x001a0c68,0x8
j_vu_matrix_load_d,0x001a0c70,0x001a0c78,0x8
sub_1A0C80,0x001a0c80,0x001a0d6c,0xec
pass_identity_c,0x001a0d70,0x001a0d78,0x8
wrap_obj_copy_fields,0x001a0d80,0x001a0dc0,0x40
obj_set_field_byte_v,0x001a0dc0,0x001a0dc8,0x8
wrap_obj_ctor_init_r,0x001a0dd0,0x001a0dd8,0x8
noop_z_26,0x001a0de0,0x001a0de8,0x8
sub_1A0DF0,0x001a0df0,0x001a1410,0x620
gp_field_get_k,0x001a1410,0x001a1418,0x8
wrap_stack_depth_track_d,0x001a1420,0x001a144c,0x2c
obj_ctor_init_s,0x001a1450,0x001a14f0,0xa0
sub_1A14F0,0x001a14f0,0x001a1588,0x98
sub_1A1590,0x001a1590,0x001a15c8,0x38
obj_set_fields_g_2,0x001a15d0,0x001a15f0,0x20
noop_wrapper_z_108,0x001a15f0,0x001a1600,0x10
sub_1A1600,0x001a1600,0x001a1668,0x68
sub_1A1670,0x001a1670,0x001a16a4,0x34
sub_1A16B0,0x001a16b0,0x001a1738,0x88
sub_1A1740,0x001a1740,0x001a1818,0xd8
obj_set_fields_b_2,0x001a1820,0x001a1864,0x44
noop_wrapper_z_109,0x001a1870,0x001a189c,0x2c
sub_1A18A0,0x001a18a0,0x001a18ec,0x4c
euler_to_quat_p_0_clone_01,0x001a18f0,0x001a1a00,0x110
sub_1A1A00,0x001a1a00,0x001a1cc8,0x2c8
noop_wrapper___,0x001a1cd0,0x001a1d10,0x40
noop_wrapper_z_110,0x001a1d10,0x001a1d1c,0xc
obj_set_fields___,0x001a1d20,0x001a1d80,0x60
noop_wrapper_z_111,0x001a1d80,0x001a1d8c,0xc
obj_set_fields___,0x001a1d90,0x001a1db8,0x28
wrap_obj_ctor_init_s,0x001a1dc0,0x001a1dc8,0x8
gp_field_get_l,0x001a1dd0,0x001a1dd8,0x8
wrap_stack_depth_track_e,0x001a1de0,0x001a1e0c,0x2c
obj_ctor_init_t,0x001a1e10,0x001a1e9c,0x8c
obj_ctor_with_vec_init_b,0x001a1ea0,0x001a1fbc,0x11c
noop_wrapper___,0x001a1fc0,0x001a1fe4,0x24
sub_1A1FF0,0x001a1ff0,0x001a2124,0x134
obj_sub_1f90_clone_02,0x001a2130,0x001a225c,0x12c
obj_set_fields_h_1,0x001a2260,0x001a2280,0x20
noop_wrapper_z_112,0x001a2280,0x001a22b8,0x38
noop_wrapper_z_113,0x001a22c0,0x001a22cc,0xc
noop_wrapper___,0x001a22d0,0x001a22f0,0x20
mem_fill_z_30,0x001a22f0,0x001a249c,0x1ac
gp_field_get_m,0x001a24a0,0x001a24a8,0x8
obj_ctor_init_n_clone_02,0x001a24b0,0x001a2570,0xc0
noop_z_27,0x001a2570,0x001a2578,0x8
noop_z_28,0x001a2580,0x001a2588,0x8
noop_z_29,0x001a2590,0x001a2598,0x8
sub_1A25A0,0x001a25a0,0x001a2720,0x180
slerp_quat_0_clone_01,0x001a2720,0x001a2974,0x254
vec3f_scale_inplace,0x001a2980,0x001a29ac,0x2c
sub_1A29B0,0x001a29b0,0x001a29e8,0x38
vec3f_length_sq,0x001a29f0,0x001a2a0c,0x1c
vec3f_sub,0x001a2a10,0x001a2a5c,0x4c
mem_fill_z_31,0x001a2a60,0x001a2f58,0x4f8
vec4f_transform_transposed,0x001a2f60,0x001a2f70,0x10
slerp_quat_0_clone_02,0x001a2f70,0x001a31c4,0x254
mem_fill_z_32,0x001a31d0,0x001a35d8,0x408
obj_set_fields___,0x001a35e0,0x001a35f0,0x10
gp_field_get_n,0x001a35f0,0x001a35f8,0x8
noop_z_30,0x001a3600,0x001a3608,0x8
noop_z_31,0x001a3610,0x001a3618,0x8
return_zero_z_41,0x001a3620,0x001a3628,0x8
return_zero_z_42,0x001a3630,0x001a3638,0x8
return_zero_z_43,0x001a3640,0x001a3648,0x8
pool_entry_push_b,0x001a3650,0x001a3718,0xc8
vec3f_dist_sq_cmp_clone_01,0x001a3720,0x001a37cc,0xac
mem_fill_z_33,0x001a37d0,0x001a40c4,0x8f4
noop_z_32,0x001a40d0,0x001a40d8,0x8
pool_entry_pop,0x001a40e0,0x001a43f0,0x310
noop___,0x001a43f0,0x001a43f8,0x8
singleton_lazy_init_b,0x001a4400,0x001a44d4,0xd4
pool_entry_push_c,0x001a45a0,0x001a45c4,0x24
pool_entry_pop_b,0x001a45d0,0x001a4614,0x44
singleton_lazy_init_c,0x001a4620,0x001a46f4,0xd4
gp_field_get_o,0x001a4700,0x001a4708,0x8
sub_1A4710,0x001a4710,0x001a4770,0x60
mem_fill_z_34,0x001a4770,0x001a4c10,0x4a0
sub_1A4C10,0x001a4c10,0x001a4c80,0x70
sub_1A4C80,0x001a4c80,0x001a4cc8,0x48
vtable_dispatch_v,0x001a4cd0,0x001a4d04,0x34
vtable_dispatch_w,0x001a4d10,0x001a4d54,0x44
curve_interp_call_u_0,0x001a4d60,0x001a4e2c,0xcc
vtable_dispatch_b,0x001a4e30,0x001a4e40,0x10
vtable_dispatch_x,0x001a4e40,0x001a4e6c,0x2c
sub_1A4E70,0x001a4e70,0x001a4f98,0x128
sub_1A4FA0,0x001a4fa0,0x001a50dc,0x13c
obj_set_clear_flag_imm,0x001a5c80,0x001a5cc8,0x48
sub_1A5CD0,0x001a5cd0,0x001a5d44,0x74
obj_set_clear_flag_imm_clone_01,0x001a5d50,0x001a5da8,0x58
obj_set_clear_flag_imm_clone_02,0x001a5db0,0x001a5e08,0x58
noop_wrapper_z_114,0x001a5e10,0x001a5e60,0x50
noop_wrapper_z_115,0x001a5e60,0x001a5eb0,0x50
vtable_dispatch___20_0,0x001a5eb0,0x001a5ec4,0x14
obj_set_fields_z_42,0x001a5ed0,0x001a5f40,0x70
obj_set_fields___,0x001a5f40,0x001a5fa0,0x60
sub_1A5FA0,0x001a5fa0,0x001a6034,0x94
gp_field_get_p,0x001a6040,0x001a6048,0x8
obj_ctor_init_n_clone_03,0x001a6050,0x001a6110,0xc0
mem_fill_z_31_clone_01,0x001a6110,0x001a6bb0,0xaa0
mem_fill_z_35,0x001a6bb0,0x001a7208,0x658
mem_fill_z_36,0x001a7210,0x001a7348,0x138
wrap_var_10,0x001a7350,0x001a7390,0x40
mem_sub_7390,0x001a7390,0x001a73cc,0x3c
mem_fill_z_37,0x001a73d0,0x001a7b10,0x740
get_field_val___,0x001a7b10,0x001a7b18,0x8
mem_fill_m,0x001a7b20,0x001a841c,0x8fc
mem_sub_8420,0x001a8420,0x001a881c,0x3fc
obj_get_matrix_at170,0x001a8820,0x001a8828,0x8
j_vec3f_normalize,0x001a8830,0x001a8838,0x8
mem_fill_z_38,0x001a8840,0x001a8b44,0x304
mem_fill_z_39,0x001a8b50,0x001a90fc,0x5ac
mem_fill_z_40,0x001a9100,0x001a9258,0x158
mem_fill_z_41,0x001a9260,0x001a92a8,0x48
mem_fill_z_42,0x001a92b0,0x001a9750,0x4a0
obj_set_fields_c_2,0x001a9750,0x001a9778,0x28
wrap_var_10_b,0x001a9780,0x001a97cc,0x4c
mem_fill_z_43,0x001a97d0,0x001a9a40,0x270
mem_fill_z_44,0x001a9a40,0x001a9aec,0xac
obj_set_fields_i_1,0x001a9af0,0x001a9b0c,0x1c
obj_set_fields___,0x001a9b10,0x001a9b20,0x10
mat4_normalize_rows,0x001a9b20,0x001a9b28,0x8
mem_fill_z_45,0x001a9b30,0x001a9e18,0x2e8
get_field_val___,0x001a9e20,0x001a9e28,0x8
wrap_math_fabs,0x001a9e30,0x001a9ee8,0xb8
get_field_ptr_d,0x001a9ef0,0x001a9ef8,0x8
get_field_val_b,0x001a9f00,0x001a9f08,0x8
sub_1A9F10,0x001a9f10,0x001aad0c,0xdfc
mem_fill_z_46,0x001aad10,0x001aaeb8,0x1a8
sub_1AAEC0,0x001aaec0,0x001ab264,0x3a4
vec3f_not_equal,0x001ab270,0x001ab338,0xc8
wrap_var_10_c,0x001ab340,0x001ab380,0x40
sub_1AB380,0x001ab380,0x001ab840,0x4c0
noop_z_33,0x001ab840,0x001ab848,0x8
noop_z_34,0x001ab850,0x001ab858,0x8
sub_1AB860,0x001ab860,0x001ab8fc,0x9c
obj_set_fields_z_43,0x001ab900,0x001ab934,0x34
sub_1AB940,0x001ab940,0x001ab98c,0x4c
stream_parser_reset_clone_01,0x001ab990,0x001abba4,0x214
obj_set_fields___,0x001abbb0,0x001abbf8,0x48
obj_set_fields___,0x001abc00,0x001abc44,0x44
vtable_dispatch_y,0x001abc50,0x001abc90,0x40
wrap_obj_motion_update_slot_clone_01,0x001abc90,0x001abd28,0x98
gp_field_get_q,0x001abd30,0x001abd38,0x8
obj_alloc_and_init_clone_03,0x001abd40,0x001abda8,0x68
move_input_advance_b_clone_02,0x001abdb0,0x001abe80,0xd0
obj_set_clear_flag_imm_clone_03,0x001abe80,0x001abeb8,0x38
obj_set_flag,0x001abec0,0x001abef0,0x30
obj_set_flag_f,0x001abef0,0x001abf20,0x30
noop_sub_bf20,0x001abf20,0x001abfac,0x8c
obj_set_fields_j_0,0x001abfb0,0x001abfec,0x3c
sub_1ABFF0,0x001abff0,0x001ac06c,0x7c
obj_set_fields___,0x001ac070,0x001ac0bc,0x4c
gp_field_get_r,0x001ac0c0,0x001ac0c8,0x8
noop_z_35,0x001ac0d0,0x001ac0d8,0x8
obj_ctor_init_u,0x001ac0e0,0x001ac150,0x70
sub_1AC150,0x001ac150,0x001ac248,0xf8
noop_z_36,0x001ac250,0x001ac258,0x8
sub_1AC260,0x001ac260,0x001ac4a0,0x240
mem_fill_z_271_clone_01,0x001ac4a0,0x001ac6f0,0x250
noop_wrapper_z_116,0x001ad7b0,0x001ad800,0x50
sub_1AD800,0x001ad800,0x001ad910,0x110
CApp_CharaVS_Update_clone_02,0x001ad910,0x001addd0,0x4c0
sub_1ADDD0,0x001addd0,0x001ae5d8,0x808
obj_set_fields___,0x001ae5e0,0x001ae62c,0x4c
sub_1AE630,0x001ae630,0x001ae7d4,0x1a4
obj_ctor_init_v,0x001ae7e0,0x001ae834,0x54
obj_set_fields_z_44,0x001ae840,0x001ae8a8,0x68
sub_1AE8B0,0x001ae8b0,0x001aeaa8,0x1f8
sub_1AEAB0,0x001aeab0,0x001aeb2c,0x7c
sub_1AEB30,0x001aeb30,0x001aeba8,0x78
singleton_sub_deb0_clone_01,0x001aebb0,0x001aecb0,0x100
sub_1AECB0,0x001aecb0,0x001aed94,0xe4
gp_field_get_s,0x001aeda0,0x001aeda8,0x8
CFileLoadMng_Update,0x001aedb0,0x001af51c,0x76c
sub_1AF520,0x001af520,0x001af5f4,0xd4
singleton_lazy_init_y_clone_03,0x001af600,0x001af758,0x158
sub_1AF760,0x001af760,0x001af7ac,0x4c
vec4f_write_to_offset40,0x001af7b0,0x001af7d4,0x24
obj_set_fields_z_45,0x001af7e0,0x001af840,0x60
sub_1AF840,0x001af840,0x001af8ec,0xac
obj_ctor_init_w,0x001af8f0,0x001af960,0x70
get_data_ptr_o,0x001af960,0x001af96c,0xc
sub_1AF970,0x001af970,0x001af9d0,0x60
get_data_ptr_p,0x001af9d0,0x001af9dc,0xc
sub_1AF9E0,0x001af9e0,0x001afa2c,0x4c
gp_field_get_t,0x001afa30,0x001afa38,0x8
noop_wrapper_z_117,0x001afa40,0x001afa4c,0xc
return_const_6,0x001afa50,0x001afa58,0x8
vtable_dispatch_z,0x001afa60,0x001afa88,0x28
obj_ctor_init_x,0x001afa90,0x001afb10,0x80
fighter_track_advance_clone_02,0x001afb10,0x001b0bf8,0x10e8
sub_1B0C00,0x001b0c00,0x001b0d80,0x180
sub_1B0D80,0x001b0d80,0x001b13e4,0x664
obj_set_fields___,0x001b13f0,0x001b1440,0x50
sub_1B1440,0x001b1440,0x001b1624,0x1e4
gp_field_get_u,0x001b1630,0x001b1638,0x8
noop_wrapper_z_118,0x001b1640,0x001b164c,0xc
return_const_7,0x001b1650,0x001b1658,0x8
vtable_dispatch__,0x001b1660,0x001b1688,0x28
obj_ctor_init_y,0x001b1690,0x001b1710,0x80
sub_1B1710,0x001b1710,0x001b17cc,0xbc
mem_fill_z_265_clone_01,0x001b17d0,0x001b1a9c,0x2cc
obj_set_fields_z_46,0x001b1aa0,0x001b1b0c,0x6c
sub_1B1B10,0x001b1b10,0x001b1b5c,0x4c
sub_1B1B60,0x001b1b60,0x001b1bac,0x4c
obj_set_fields_k_0,0x001b1bb0,0x001b1bd4,0x24
obj_ctor_init_z,0x001b1be0,0x001b1c50,0x70
sub_1B1C50,0x001b1c50,0x001b2dcc,0x117c
slerp_quat,0x001b2dd0,0x001b2f64,0x194
obj_sub_1f90_clone_03,0x001b2f70,0x001b34bc,0x54c
sub_1B34C0,0x001b34c0,0x001b40c8,0xc08
sub_1B40D0,0x001b40d0,0x001b430c,0x23c
sub_1B4310,0x001b4310,0x001b4598,0x288
sub_1B45A0,0x001b45a0,0x001b5da4,0x1804
sub_1B5DB0,0x001b5db0,0x001b64e8,0x738
sub_1B64F0,0x001b64f0,0x001b769c,0x11ac
sub_1B76A0,0x001b76a0,0x001b7a58,0x3b8
sub_1B7A60,0x001b7a60,0x001b7e00,0x3a0
sub_1B7E00,0x001b7e00,0x001b7e4c,0x4c
sub_1B7E50,0x001b7e50,0x001b7eb0,0x60
obj_ctor_init__,0x001b7eb0,0x001b7f20,0x70
sub_1B7F20,0x001b7f20,0x001b7f80,0x60
fighter_sub_7f80,0x001b7f80,0x001b85e8,0x668
singleton_lazy_init,0x001b85f0,0x001b90fc,0xb0c
sub_1B9100,0x001b9100,0x001b979c,0x69c
get_field_val_z_42,0x001b97a0,0x001b97ac,0xc
get_field_val_z_43,0x001b97b0,0x001b97bc,0xc
get_field_val___,0x001b97c0,0x001b97c8,0x8
get_field_val___,0x001b97d0,0x001b97d8,0x8
obj_sub_1f90_clone_04,0x001b97e0,0x001b9b00,0x320
anim_play_on_obj,0x001b9b00,0x001b9e40,0x340
sub_1B9E40,0x001b9e40,0x001b9f54,0x114
sub_1B9F60,0x001b9f60,0x001ba0b8,0x158
tree_find_by_name,0x001ba0c0,0x001ba160,0xa0
state_byte_transition___45_0,0x001ba160,0x001ba2d8,0x178
sub_1BA2E0,0x001ba2e0,0x001ba390,0xb0
mem_fill_z_47,0x001ba390,0x001ba414,0x84
gp_field_get_v,0x001ba420,0x001ba428,0x8
return_const_18,0x001ba430,0x001ba438,0x8
vtable_dispatch__,0x001ba440,0x001ba468,0x28
vtable_dispatch_o_0_clone_02,0x001ba470,0x001ba480,0x10
sub_1BA480,0x001ba480,0x001ba500,0x80
vtable_dispatch_o_0_clone_03,0x001ba500,0x001ba510,0x10
return_zero_z_44,0x001ba510,0x001ba518,0x8
obj_motion_set_pos_a,0x001ba520,0x001ba550,0x30
scene_node_set_visible_clone_02,0x001ba550,0x001ba65c,0x10c
obj_motion_clear,0x001ba660,0x001ba67c,0x1c
pool_entry_push_d,0x001ba680,0x001ba6a4,0x24
pool_entry_pop_c,0x001ba6b0,0x001ba6f4,0x44
